Общий викенд,Викенд в месяце,Месяц,Даты,Дней в викенде,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1,Октябрь,с 04 окт. 2018 по 07 окт. 2018,3,Сборы,"854,179,771","79,643,767","45,481,338","45,302,922","43,042,593","37,889,705","24,361,949","8,587,079","8,375,256","7,851,930","7,356,221","5,517,748","5,370,447","4,852,278","3,053,756","2,304,907","2,129,499","1,965,929","1,625,670","1,452,370",,,,,,,
49,1,Октябрь,с 04 окт. 2018 по 07 окт. 2018,3,Зрители,"2,934,193","306,183","155,227","206,787","162,501","160,411","95,973","26,489","32,540","31,432","23,943","17,557","18,234","22,176","26,199","7,306","8,799","8,094","6,899","5,671",,,,,,,
49,1,Октябрь,с 04 окт. 2018 по 07 окт. 2018,3,Сеансы,"43,878","11,747","10,047","8,057","11,767","8,486","4,268","1,291","2,289","2,127","1,162","1,274","1,092",856,"2,344",577,396,398,670,754,,,,,,,
49,1,Октябрь,с 04 окт. 2018 по 07 окт. 2018,3,Сборы за сеанс,"19,467","6,779","4,526","5,622","3,657","4,464","5,708","6,651","3,658","3,691","6,330","4,331","4,917","5,668","1,302","3,994","5,377","4,939","2,426","1,926",,,,,,,
49,1,Октябрь,с 04 окт. 2018 по 07 окт. 2018,3,Среднее количество зрителей,66,26,15,25,13,18,22,20,14,14,20,13,16,25,11,12,22,20,10,7,,,,,,,
50,2,Октябрь,с 11 окт. 2018 по 14 окт. 2018,3,Фильм,Веном,"Ничего хорошего в отеле ""Эль Рояль""",Без меня,Пришельцы в доме,Непрощенный,Человек на Луне,Звезда родилась,Газгольдер. Клубаре,Тайна дома с часами,Хэллфест,На районе,Проклятие монахини,Патрик,Экстаз,МУЛЬТ в кино. Выпуск № 82,Кислота,Мэнди,Большой кошачий побег,Простая просьба,Ремнант: Всё ещё вижу тебя,,,,,,,
50,2,Октябрь,с 11 окт. 2018 по 14 окт. 2018,3,Сборы,"345,150,875","55,720,200","40,643,721","37,163,994","35,496,732","32,570,736","28,493,296","20,021,759","14,603,447","12,869,038","12,434,408","6,596,782","6,250,205","6,025,641","3,625,723","2,669,020","2,597,130","2,440,634","1,995,618","1,946,161",,,,,,,
50,2,Октябрь,с 11 окт. 2018 по 14 окт. 2018,3,Зрители,"1,218,960","188,734","155,573","180,247","138,193","105,315","97,636","75,266","67,988","48,905","52,065","28,385","25,719","17,911","30,375","8,623","8,630","11,015","6,380","7,536",,,,,,,
50,2,Октябрь,с 11 окт. 2018 по 14 окт. 2018,3,Сеансы,"30,788","10,912","10,014","6,344","4,659","7,917","4,927","9,341","3,273","4,043","4,930","1,118","1,449","1,060","1,695",604,856,441,296,984,,,,,,,
50,2,Октябрь,с 11 окт. 2018 по 14 окт. 2018,3,Сборы за сеанс,"11,210","5,106","4,058","5,858","7,618","4,114","5,783","2,143","4,461","3,183","2,522","5,900","4,313","5,684","2,139","4,418","3,034","5,534","6,741","1,977",,,,,,,
50,2,Октябрь,с 11 окт. 2018 по 14 окт. 2018,3,Среднее количество зрителей,39,17,15,28,29,13,19,8,20,12,10,25,17,16,17,14,10,24,21,7,,,,,,,
51,3,Октябрь,с 18 окт. 2018 по 21 окт. 2018,3,Фильм,Веном,Хэллоуин,Смолфут,СУПЕРБОБРОВЫ. НАРОДНЫЕ МСТИТЕЛИ,"Ничего хорошего в отеле ""Эль Рояль""",Без меня,Непрощенный,Звезда родилась,Человек на Луне,Пришельцы в доме,Вечная жизнь Александра Христофорова,Газгольдер. Клубаре,Тайна дома с часами,Примадонна,Экстаз,Тайна магазина игрушек,Дикая жизнь,МУЛЬТ в кино. Выпуск № 82,Хэллфест,Патрик,,,,,,,
51,3,Октябрь,с 18 окт. 2018 по 21 окт. 2018,3,Сборы,"158,425,547","107,678,626","64,218,235","48,773,854","37,652,509","23,959,351","21,063,506","19,839,901","14,808,786","12,025,107","11,586,664","6,477,441","4,427,928","4,209,302","4,003,830","3,846,335","3,338,351","3,274,115","3,028,153","2,687,129",,,,,,,
51,3,Октябрь,с 18 окт. 2018 по 21 окт. 2018,3,Зрители,"559,202","400,192","275,284","187,656","126,731","92,797","85,612","67,218","48,954","60,210","43,426","26,570","19,963","12,195","12,825","19,434","10,169","27,724","12,791","11,840",,,,,,,
51,3,Октябрь,с 18 окт. 2018 по 21 окт. 2018,3,Сеансы,"20,515","18,110","5,347","9,697","7,025","5,985","3,348","2,819","3,799","3,356","6,279","4,133","1,201","1,272",630,"1,655",713,"2,216","1,833",932,,,,,,,
51,3,Октябрь,с 18 окт. 2018 по 21 окт. 2018,3,Сборы за сеанс,"7,722","5,945","12,010","5,029","5,359","4,003","6,291","7,037","3,898","3,583","1,845","1,567","3,686","3,309","6,355","2,324","4,682","1,477","1,652","2,883",,,,,,,
52,4,Октябрь,с 25 окт. 2018 по 28 окт. 2018,3,Среднее количество зрителей,27,22,51,19,18,15,25,23,12,17,6,6,16,9,20,11,14,12,6,12,,,,,,,
52,4,Октябрь,с 25 окт. 2018 по 28 окт. 2018,3,Фильм,Смолфут,Несокрушимый,Веном,Репродукция,СУПЕРБОБРОВЫ. НАРОДНЫЕ МСТИТЕЛИ,Хэллоуин,Только не они,Богемская рапсодия,"Ничего хорошего в отеле ""Эль Рояль""",Звезда родилась,Непрощенный,Без меня,Лоро,Человек на Луне,Пришельцы в доме,Вечная жизнь Александра Христофорова,МУЛЬТ в кино. Выпуск № 83,На границе миров,Кукловод,Экстаз,,,,,,,
52,4,Октябрь,с 25 окт. 2018 по 28 окт. 2018,3,Сборы,"170,280,895","94,041,536","73,235,990","66,794,486","51,240,914","48,418,721","33,279,729","16,788,664","14,896,565","11,724,775","9,024,949","7,516,202","6,494,513","3,514,234","3,454,824","3,440,459","3,421,936","2,934,566","2,667,450","2,247,114",,,,,,,
52,4,Октябрь,с 25 окт. 2018 по 28 окт. 2018,3,Зрители,"744,276","373,247","261,425","221,507","210,912","182,585","129,667","36,814","47,406","38,145","38,008","32,281","15,241","12,649","17,431","13,457","28,444","9,250","10,622","7,191",,,,,,,
52,4,Октябрь,с 25 окт. 2018 по 28 окт. 2018,3,Сеансы,"29,318","16,600","9,411","10,366","13,893","9,351","9,123",905,"2,255","1,389","1,544","1,560",733,958,948,"2,048","1,484",943,844,288,,,,,,,
52,4,Октябрь,с 25 окт. 2018 по 28 окт. 2018,3,Сборы за сеанс,"5,808","5,665","7,781","6,443","3,688","5,177","3,647","18,551","6,606","8,441","5,845","4,818","8,860","3,668","3,644","1,679","2,305","3,111","3,160","7,802",,,,,,,
52,4,Октябрь,с 25 окт. 2018 по 28 окт. 2018,3,Среднее количество зрителей,25,22,27,21,15,19,14,40,21,27,24,20,20,13,18,6,19,9,12,24,,,,,,,
53,1,Ноябрь ,с 01 ноя. 2018 по 05 ноя. 2018,3,Фильм,Богемская рапсодия,Смолфут,Ужастики 2: Беспокойный Хэллоуин,Несокрушимый,Веном,Крымский мост. Сделано с любовью,Репродукция,СУПЕРБОБРОВЫ. НАРОДНЫЕ МСТИТЕЛИ,Хэллоуин,Проигранное место,Оверлорд,Только не они,Звезда родилась,"Ничего хорошего в отеле ""Эль Рояль""",Проза бродячих псов. Фильм,МУЛЬТ в кино. Выпуск № 83,Непрощенный,Лоро,Чародейка,МакКуин,,,,,,,
53,1,Ноябрь ,с 01 ноя. 2018 по 05 ноя. 2018,3,Сборы,"305,999,371","194,611,081","127,119,031","88,768,643","56,940,462","45,633,771","42,021,167","36,009,641","18,816,212","16,987,014","16,581,421","14,091,755","8,731,069","8,557,328","7,460,464","5,285,365","4,721,476","3,886,727","3,596,350","2,285,530",,,,,,,
53,1,Ноябрь ,с 01 ноя. 2018 по 05 ноя. 2018,3,Зрители,"1,028,152","914,638","562,360","363,679","209,839","183,863","144,804","163,073","76,332","64,824","41,433","58,424","30,128","25,156","29,664","44,366","19,039","9,577","14,994","6,502",,,,,,,
53,1,Ноябрь ,с 01 ноя. 2018 по 05 ноя. 2018,3,Сеансы,"25,209","28,113","23,682","15,002","6,155","10,668","7,305","7,992","3,884","5,909","1,840","5,025",974,902,"1,931","3,138",811,536,865,215,,,,,,,
53,1,Ноябрь ,с 01 ноя. 2018 по 05 ноя. 2018,3,Сборы за сеанс,"12,138","6,922","5,367","5,917","9,251","4,277","5,752","4,505","4,844","2,874","9,011","2,804","8,964","9,487","3,863","1,684","5,821","7,251","4,157","10,630",,,,,,,
53,1,Ноябрь ,с 01 ноя. 2018 по 05 ноя. 2018,3,Среднее количество зрителей,40,32,23,24,34,17,19,20,19,10,22,11,30,27,15,14,23,17,17,30,,,,,,,
54,2,Ноябрь ,с 08 ноя. 2018 по 11 ноя. 2018,3,Фильм,Богемская рапсодия,"Девушка, которая застряла в паутине",Оверлорд,Смолфут,Ужастики 2: Беспокойный Хэллоуин,Несокрушимый,Веном,Крымский мост. Сделано с любовью,Пришелец,Хантер Киллер,Репродукция,Грецкий орешек,МУЛЬТ в кино. Выпуск № 84,Под Сильвер-Лэйк,СУПЕРБОБРОВЫ. НАРОДНЫЕ МСТИТЕЛИ,Звезда родилась,На край света: В поисках единорога,Непотопляемые,Магазинные воришки,Проигранное место,,,,,,,
54,2,Ноябрь ,с 08 ноя. 2018 по 11 ноя. 2018,3,Сборы,"202,997,170","81,467,604","63,598,593","54,310,607","34,498,623","18,025,257","16,647,177","13,179,246","9,183,270","7,940,028","5,720,992","5,002,240","4,300,700","4,257,633","4,066,683","3,126,468","2,996,079","2,920,347","2,914,511","2,600,446",,,,,,,
54,2,Ноябрь ,с 08 ноя. 2018 по 11 ноя. 2018,3,Зрители,"684,478","276,611","231,398","252,795","156,651","77,205","63,311","57,282","36,568","25,242","21,392","17,873","35,591","12,953","19,303","11,281","14,812","8,635","9,076","10,657",,,,,,,
54,2,Ноябрь ,с 08 ноя. 2018 по 11 ноя. 2018,3,Сеансы,"16,441","19,456","18,693","10,172","9,629","4,233","2,459","4,450","4,811","2,814","1,393","1,883","1,845","1,176","1,430",440,"1,023",884,619,"1,671",,,,,,,
54,2,Ноябрь ,с 08 ноя. 2018 по 11 ноя. 2018,3,Сборы за сеанс,"12,347","4,187","3,402","5,339","3,582","4,258","6,769","2,961","1,908","2,821","4,106","2,656","2,331","3,620","2,843","7,105","2,928","3,303","4,708","1,556",,,,,,,
54,2,Ноябрь ,с 08 ноя. 2018 по 11 ноя. 2018,3,Среднее количество зрителей,41,14,12,24,16,18,25,12,7,8,15,9,19,11,13,25,14,9,14,6,,,,,,,
55,3,Ноябрь ,с 15 ноя. 2018 по 18 ноя. 2018,3,Фильм,Фантастические твари: Преступления Грин-де-Вальда,Богемская рапсодия,Смолфут,"Девушка, которая застряла в паутине",Оверлорд,Оцепеневшие от страха,Ужастики 2: Беспокойный Хэллоуин,Веном,Соната,Несокрушимый,МУЛЬТ в кино. Выпуск № 84,Холодная война,Крымский мост. Сделано с любовью,Пришелец,На край света: В поисках единорога,Звезда родилась,Догмэн,Под Сильвер-Лэйк,Хантер Киллер,Магазинные воришки,,,,,,,
55,3,Ноябрь ,с 15 ноя. 2018 по 18 ноя. 2018,3,Сборы,"811,902,877","107,828,937","28,400,057","23,181,506","17,418,466","8,881,162","8,760,007","5,493,558","5,430,709","4,774,634","4,561,652","4,534,519","2,117,395","1,555,867","1,525,575","1,371,699","1,313,951","1,221,089","1,210,701","888,560",,,,,,,
55,3,Ноябрь ,с 15 ноя. 2018 по 18 ноя. 2018,3,Зрители,"2,727,273","374,511","131,432","84,701","69,127","32,797","43,400","22,360","20,054","21,273","38,436","14,017","10,407","8,300","7,850","4,871","3,894","4,008","4,477","3,041",,,,,,,
55,3,Ноябрь ,с 15 ноя. 2018 по 18 ноя. 2018,3,Сеансы,"53,390","9,988","5,042","8,394","7,614","1,529","3,108","1,077","2,406","1,231","2,919","1,291",815,"1,693",533,196,410,390,623,237,,,,,,,
55,3,Ноябрь ,с 15 ноя. 2018 по 18 ноя. 2018,3,Сборы за сеанс,"15,207","10,795","5,632","2,761","2,287","5,808","2,818","5,100","2,257","3,878","1,562","3,512","2,598",919,"2,862","6,998","3,204","3,130","1,943","3,749",,,,,,,
55,3,Ноябрь ,с 15 ноя. 2018 по 18 ноя. 2018,3,Среднее количество зрителей,51,37,26,10,9,21,13,20,8,17,13,10,12,4,14,24,9,10,7,12,,,,,,,
56,4,Ноябрь ,с 22 ноя. 2018 по 25 ноя. 2018,3,Фильм,Ральф против интернета,Фантастические твари: Преступления Грин-де-Вальда,Богемская рапсодия,Вдовы,Апгрейд,Нация убийц,Вечерняя школа,МУЛЬТ в кино. Выпуск № 85,Оцепеневшие от страха,"Девушка, которая застряла в паутине",Жена,Смолфут,Оверлорд,Холодная война,Веном,Помешанный на времени,Я - миллиардер,Звезда родилась,Быть Астрид Линдгрен,Соната,,,,,,,
56,4,Ноябрь ,с 22 ноя. 2018 по 25 ноя. 2018,3,Сборы,"369,511,272","279,718,441","62,303,580","34,638,756","31,090,671","10,634,720","8,186,825","3,813,681","3,747,700","3,426,952","3,367,084","3,235,420","2,172,850","1,535,328","1,510,336","1,195,224","1,162,432","814,730","739,253","728,565",,,,,,,
